"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"11","GamingChair","RESPAWN 110 Gaming Chair","Heather Garrison","Reviewed in the United States on January 16, 2020","","8-13-22I abuse this chair, and it just won’t die! I still love it!I have gained a bit of weight since I got this chair, but I have never stopped flopping into it full dead weight, and it always takes it with ease!I sit in it sideways with my head on one arm and my legs propped up on or draped over the other.I push against the back way harder than I should while seated to stretch out my back, it has never even hinted at slipping/breaking.My grandkids push each other around on our hardwood floors, spinning it roughly and intentionally into other furniture.The arms now wiggle a bit, and a screw fell off it which I could not ever figure out where it fell from; other than that this chair is flawless!The hydraulics still work flawlessly.The reclining mechanism still works flawlessly.The upholstery basically still looks like it did when it was new; and the cushioning is still cushiony.I rarely use the leg rest so it still functions as new.Highly recommend this chair!2-22-20I am still head over heals in love with this chair and stand by my original 5 star rating.My original concerns are  addressed here:STITCHING - The stitching has held up beautifully!  I am super rough on this chair, I sit cross legged on it while wearing Doc Marten boots with metal clasps and drag my feet across the seat constantly.  The stitching has not been affected at all by this (nor has the PU leather for that matter).ARM STABILITY - A week in the right arm became wobbly, I discovered the screws were loose, tightened them and the arm has not wobbled since.  NOTE:  I am super rough on the right arm in particular.  I often sit slightly sideways in the chair leaning my full 140 pounds against that arm, and in order to adjust the recline I have lean over the arm at the waist to reach the lever, again pushing against the arm with my full 140 pound weight.LEG REST- The leg rest is used frequently and I quite often forget to be gentle with it.  Despite this the leg rest is no more wobbly than the day I put the chair together.This chair is proving to be a fantastic buy for the money, much better than I had even hoped!  I would most definitely repeat this purchase!Original review follows:1-15-2020  The chair arrived right on schedule.  I have been in possession of it for 3.5 hours, and am sitting in it now writing this review.Facts to consider when reading this review:> I am a 5'2"" woman of average build - 10 pounds overweight is average right - in my 40's>  I have very short arms> I have absolutely no upper body strength to speak of.>  I am NOT A GAMER - I bought this chair for use at my writing desk and watching television> Any numeric ratings in this review are on a scale of 1 - 10 with 1 being the worst and 10 being the bestPACKAGING  > RATING: 10 <>  It was like Tetris inside that box, with each individually wrapped stuffed component, and two boxes of hardware  being separated  by simple sheets of cardboard.  There was absolutely no Styrofoam - it was beautiful!>  Despite appearing like a tightly packed Tetris board I had absolutely no trouble getting everything out of the box,  even with my complete lack of upper body strength.EASE OF ASSEMBLY  > Rating:  11 <> From sealed box to fully assembled in about an hour  > This includes unboxing, taking inventory, sorting and arranging the components in the order and groups they  would be needed  > OCD what can I say <  >  I completed the entire assembly by myself, completed unattended with one exception:  >  I had boyfriend hold the back in place while I got the screws that hold it to the seat started - I only got them  started enough to stay put, then sent the boyfriend away, but I could have done it alone if necessary  >  I could actually follow the instructions ... I am, unfortunately, stereotypically female when it comes to  following instructions that contain only pictures with no text at all - these instructions were over the top easy  to followINITIAL INSPECTION AFTER ASSEMBLY  > RATING: 9.9 <>  Every component, from the upholstered pieces to the washers in the tool kit, was in pristine condition>  All joints and connection points were flawlessly aligned, smooth and sturdy>  It is very visually appealing and identical to the images the seller supplied on it's page  >  NOTE:  I did not use the wheels it came with as we have hardwood floors, so I had also ordered inline skate wheels  at the same time and used them instead - it should be further noted that the wheels appeared to be pristine and  are being saved for use on another piece of furniture in the future>  Loss of .01 in rating due to the thread used in the stitching looking thinner than I would expect for a chair of this  price and quality design/manufacturing  > It should be noted that I had read about feature on several ""Top Ten Gaming Chairs of 2019"" websites so I was not  surprised to note thisFUNCTIONALITY  > RATING: 9.25 <>  I cannot rate the wheels, as I mentioned earlier I have not yet used them.  They were therefore completed excluded  from the rating.> The seat is very comfortable, the padding is very firm, but gives just the right amount for me to feel like it stay comfy for a good long time - when comparing this note to other reviews remember I am 5'2"" and about 130 pounds fully clothed  >  Due, I assume, to my size, I am unable to lower the chair! LOL  Apparently I do not weigh enough to activated the  hydraulics!  LOL  Being a little overweight, I was quite pleased with this discovery, but, to be fair no extra points were added to the rating for this.>  The seat back contour was very well designed.  Again, due to my stature - and I keep mentioning this because so  many of the reviews seem to be written by big and tall men - it doesn't ""hug"" me like it is designed to do,  HOWEVER, it is still quite comfortable.  The contour was apparently designed around the center of the seat in a  slope so that I can still feel the hint of the hug.>  My feet do not touch the floor in the lowest position!  LOL  I knew from the dimensions that the seller provided on  the page that this would be the case.  No points were deducted for this.>  The arms that are mentioned in almost every review as being wobbly, are, at least at 3 hours into use not wobbling  at all, but definitely feel like they could more secure.  > This has been mentioned to varying degree in almost ever review I read and I visited and read reviews at four top  ten websites, Amazon, Walmart, Sams, Costco, and about a half dozen other random websites.  >  Loss of .25 in rating for mediocre arm stability>  The lumbar support just got in my way.  The seat back has enough of ""bump"" in just the right place for me.  I am  saving it for possible later in the chair's life.  No rating points deducted, this is just personal preference.>  The head rest is nowhere near in the right place for me and I am not using it, although I am saving it for possible use  on something else down the line.  Again, personal preference, no points deducted.> The leg rest is an AWESOME FEATURE!  It was most definitely a selling point for me.  >  The farthest edge of the leg rest falls at the very top of my ankle and is very comfortable. > I am 5'2"" <  >  Engaging and retracting the leg rest is apparently a learned skill and at 3 hours in I am still a little stop and go.  >  No points deducted as I can tell it operator learning curve and not a mechanical problem.>  In the retracted position the leg rest mechanism feels extremely secure.>  In the engaged position it is obvious that the arms holding it to the underside of the seat are not as secure as they  should be; enough so that I worry about accidentally putting too much weight on the leg rest and snapping the  arms off their mount.  >  The arms are attached to the seat bottom much too close to the edge of the seat; if the back end of the arms  were longer and mounted further back on the seat bottom they would be much sturdier.  > Loss of 0.5 points deducted from the rating for insecure mounting of leg rest.>  EASE OF CONTROL  >RATING: 10<  >  Reclining and return action is very smooth with only minimal learning curve.  I was a pro in less than a minute.  >  The Recline Lock and Height Lock controllers are just barely within my comfort zone of reach, I have to lean over  the side quite a bit to reach them.  Furniture is not designed for short people, no points deducted.  >  I cannot speak to the wheels as I am not using them, and they were not included in the rating.OVERALL RATING:  9.85Please forgive any typos, I am sure I missed some.  LOLI will come back in a few weeks/months with an update to this review,",5,NA
"12","GamingChair","RESPAWN 110 Gaming Chair","Austin Stalter","Reviewed in the United States on November 6, 2024","","So far the best chair I have had. I love the cloth chair, and how much cushion it has. Nice and sturdy. I just put on the roller blade wheels instead of the wheels that it comes with.",5,NA
"13","GamingChair","RESPAWN 110 Gaming Chair","Matt Houghton","Reviewed in the United States on October 27, 2022","Updated Review - 2 1/2 years later","I bought this chair for gaming, and have been using it for a while. It's not a bad chair. It was really easy and straight forward as far as assembly goes and only took about 30 minutes. Feels pretty solid and sturdy (for a 6'7"", 350 lb dude). The only complaint I have is the seat cushion is a bit too soft and my butt gets sore after a couple of hours of sitting in it, which I see as a good thing actually, since I believe that people should get up and move around every now and then instead of sitting in front of their PC all day, get the blood flowing again you know?.If you see it the way I see it, then this chair will be a good fit for you. Good price, quick assembly, rolls smooth and everything works exactly the way it should. Box had some wear when it got to me, but no big deal.",4,NA
"14","GamingChair","RESPAWN 110 Gaming Chair","ricky barela","Reviewed in the United States on November 7, 2024","","Chair is comfortable and I love the material and easy to clean. Price was less then expected and very pleased with it overall. The only draw back was there is no handle adjustment and did fit on my computer desk but one can work around it.",5,NA
"15","GamingChair","RESPAWN 110 Gaming Chair","ricky barela","Reviewed in the United States on January 5, 2022","","Hello Chair Shoppers!Right before the pandemic, I bought a $50 chair from a large company the retails furniture. I won't mention any names, but they are a large Warehouse, specializing in Furniture, and they are American.Anyways... It was the cheapest chair there (but about $70), and, at the time, it seemed to tick all the boxes for what I needed. A couple of months later, I began working my day job from home, as well as another roughly 40 hours a week doing my second ""job,"" solo game development.I ended up spending about 16 hours a day in that chair... upwards of 20... and I paid the price for it. I ended up with Hip Bursitis, and I've been walking with a cane for the last month or so, healing up.Obviously, the chair wasn't fully to blame. I should've taken more stretch breaks, excersized more, etc... Fast forward to the end of November (Right before the Hip Bursitis struck) and I mentioned to my mother that I was shopping for a chair. She ended up offering to buy me one for a Christmas present, and I decided to go with this Respawn Chair, primarily because of the inclusion of the FOOT REST (to put my leg up and stretch out throughout the day).When I got the chair, I was blown away. easy to put together, fantastic materials, and just head and shoulders above my old chair (granted, my old chair was the cheapest one I could find brand new).I am SO glad I upgraded. I love my new chair. A few days after purchasing, however, I cracked the Foot Rest a tiny bit. The jury is still out on whose fault it was.... but office chairs are pricey, and I figured I would take a stab at getting a replacement part.When I sent in the form to possibly get the Foot Rest part replaced, I was replied to immediately. Even though it was between Christmas and New Years, I received the replacement part within days.Dealing with Respawn has been a fantastic Customer Experience, and I couldn't be happier with my new chair.THANKS RESPAWN!",5,NA
"16","GamingChair","RESPAWN 110 Gaming Chair","Alicia","Reviewed in Mexico on July 19, 2020","Comfort and quality","Es cómoda, fácil de armar, el material ve resistente y de calidad. Recomendada si vas a estar muchas horas sentado. El envío fue muy rápido, el paquete llegó en una semana aunque si creo que sería bueno que protegieran más las piezas porque por el peso y supongo que el ajetreo del viaje, la caja llegó perforada de algunas partes. Fuera de eso la funcionalidad es excelente! Vale cada peso definitivamente 🤩",5,NA
"17","GamingChair","RESPAWN 110 Gaming Chair","Karla Mata","Reviewed in Mexico on May 7, 2020","","",5,NA
"18","GamingChair","RESPAWN 110 Gaming Chair","Karla Mata","Reviewed in Mexico on March 30, 2024","","La silla cumple con su función, pero tengo un mes con ella y la esponja/colchoneta de el reposa brazos de el lado izquierdo ya esta completamente hundida, el reposa pies a resistido pero se siente muy frágil, como que en cualquier momento se va a romper ya que en cuanto pones las piernas se inclina hacia abajo con el peso, y eso no debería de pasar con una persona de complexion media(peso 80kg), el resto se siente comodo y fue facil de armar, pero esperaba mas calidad en esas dos partes ya que es por lo que decidi comprar esta silla, si no te importa el reposa pies mejor compra otra silla, si no te importa que el reposa brazos no sea acolchonado mejor compra otra silla, y si te importan tanto el reposa brazos como el reposa pies mi anterior silla drakon cumplia mejor con esa funcionalidad y despues de 2 años todavia funcionaban bien el reposa brazos y reposa pies",5,NA
"19","GamingChair","RESPAWN 110 Gaming Chair","Eddie Valverde","Reviewed in Mexico on May 31, 2020","A good ""bang for the buck"" chair.","",3,NA
"20","GamingChair","RESPAWN 110 Gaming Chair","Brenda González Herrera","Reviewed in Mexico on September 11, 2020","","Se ve muy bonita, me gustó el diseño, es cómoda para estar unas cuantas horas pero no le doy las 5 estrellas porque si pasas todo el día te cansa, esperaba que fuera más cómoda. Y también hay que ajustarle los brazos cada cierto tiempo porque se van aflojando con el paso de los días.",4,NA
"21","GamingChair","RESPAWN 110 Gaming Chair","Carlos",NA,"","",4,NA
"22","GamingChair","RESPAWN 110 Gaming Chair","Carlos",NA,"My Chair Chair","1) El producto lo pedí el Lunes 25Mayo20 y me llego el Viernes 29Mayo20 , super Rapido.  5 puntos2) El Mismo 29 lo instale super sencillo la instalación 20 min.  5 puntos3) Buena silla super comoda. 5 puntos4) Me vino con un detalle : el reposa brazo derecho vino roto en la tela,  entre el espaldar y el posa brazos, donde se atornilla.  Muy mal allí.Igual lo instale y la deje en la casa, espero que el proveedor se contacte conmigo. Tengo mas fotos y videos de que me vino rota, es lago sencillo pero si estoy pagando un producto costoso deseo que venga sin defectos.Allí dejos las fotos para que la vean.Si recomiendo el producto,  solo ese detalle, espero que el proveedor me contacte para mostrarles los videos y tenga mas cuidado en las próximos entregas, de eso se trata este feedback, para que sigan mejorando en esos detalles.",4,NA
"23","GamingChair","RESPAWN 110 Gaming Chair","Antonio Flores Rios",NA,"","",4,NA
"24","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Alex Desmarais","Reviewed in the United States on July 18, 2019","","I was using the crappiest chair so this was a major upgrade. I have already taken one nap in it and slept well (the foot rest is amazing). I wish the bottom cushion was a bit more comfortable but I am being incredibly nitpicky. The chair also seems to be of solid construction so far. The only thing I think is a potential con is if you are not confident in building things because the chair came quite dis-assembled and took some time to put together (about an hour or so). If you are not comfortable with building things either go a different direction or be prepared to get some help. Otherwise I think great for the cost. I imagine other gaming chairs with the same quality and features are more around the $200 mark so this is great for someone who does not want to spend $400 on a chair but still wants features, comfort, and quality.",5,NA
"25","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Dave","Reviewed in the United States on December 7, 2021","","It came quickly in the mail within four days. it only took us  30 minutes to assemble it and I didn’t even need the instructions - come on it’s a chair with only a few pieces to assemble lol and it was very easy to follow the directions if you needed to refer back. Of course I am kind of a handy guy with tools, but even if you have a little bit of experience you shouldn’t have a problem putting this chair together there’s really not that many pieces to assemble. I’ve seen people write some reviews saying that they took two hours to figure it out and that’s just ridiculous. It’s really comfortable and fun to use. It has a lot of options like recline, extra padding for lumbar support and neck support and it’s, fully adjustable, and very well-made, and most importantly priced fairly. I’ve seen chairs go for way more and this one is just as good.Im going to get another for office at my garage. It’s so sporty looking! I keep seeing people say this thing breaks? Well, I’m 220lbs and five feet eleven and I didn’t break the foot rest like these other people who must be slam dancing in the chair all night lol come on guys this is a 200 dollar middle of the road chair that’s giving you a lot of nice options and features, AND for a fair price! This isn’t a premium office chair you’ll find in a law firm, bank, or executives conference room, those chairs are usually 1000 dollars folks. I’m also buying the matching desk they make too right after I’m done posting this review. Because I’ve bought many office chairs over the years and I’m having the most fun with this one. And yes, this chair is best fitted for certain “frame types” let’s say, but I’m no small guy and I take care of my stuff that I buy and I’m not rough with it. It’s great for gaming for a few hours and  he’ll yeah as well as kicking back the recline feature and talking on the phone lol I’m so buying another chair for my office at the garage and a desk too! I wanna look cool over there and this chair screams racing!  I don’t care if it lasts only a few years, or maybe it will be last more since I take good care of things,  I’m not using it to go on a ship into outer space with the dam thing! I don’t need a five hundred dollar elite brand chair for my every day work. A buddy of mine has the same chair in his garage with a rough edged floor, grease, and chemicals and he’s had his chair a whole year beating on it and it never broke, I don’t know what these people are doing with the chair but they can’t be treating them correctly. So pound for pound and option for option, this was the best deal going. And anyone who says this chair is less then four stars surely doesn’t know what there talking about. I sat on this chair six hours today and the padding and pillows were satisfactory. Of course my leg was a bit sore because heck, nobody should sit for that long on any chair!lol  But for the money, and the design, I think this chair is just fine.",5,NA
"26","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Dave","Reviewed in the United States on April 16, 2022","GREAT CHAIR FOR THE PRICE","This chair is perfect for hours of gaming. It is surprisingly comfortable when reclining. The neck support helps. First time I used it, I didn’t realize I was playing for hours and hours. It is easy to move around. It was a little difficult to assemble-just some parts were bulky and definitely needed two helpers! The foot rest that slides out is ok, it feels a little flimsy to me. Could be sturdier. Overall a great chair for hours of gaming entertainment.",5,NA
"27","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Lindsay Walters","Reviewed in the United States on September 5, 2024","","I bought this chair recently, and I love it! It’s very comfortable, looks great, and feels sturdy. The assembly was easy too. Highly recommend!",4,NA
"28","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Doris","Reviewed in the United States on February 14, 2024","","A disaster of a transaction all around and I strongly urge anyone paying attention not to buy this.The building process is awful, screws don't easily go into holes, instructions aren't clear, etc. It took me 5-6 hours to get it built and this is the 4th chair like this I've had so I like to think I know what I am doing.Once built, the 2 most important parts didn't work. The lever for the back of the chair did nothing, thus the back stood straight up with zero give to lean back. Also, the gas canister under the seat part did not work so there as no ability to raise/lower the seat.I took out a 2-year warranty/protection plan thankfully. HOWEVER, ran into more issues with that. The company claimed they sent it, was scheduled for delivery on Feb. 6 arriving independently from the chair. This got delayed until Feb. 8. Then Feb. 9. Finally on Feb. 13 I checked and the tracking number indicated it might be lost.Amazon contacted the company to open a case and have the respond/get me out a new protection plan/paperwork but instead of discussing and doing this the VERY QUICKLY canceled my 2-year protection plan and issued a refund without even consulting me.So, for a brief while, I had a defective chair that did not work at all and no protection plan to apply for a refund.Thankfully, Amazon took care of it and refunded me everything but urged me to write this.I suspect this company is a scam. The price of the chair is so low for a reason. Cause it's a bad product that doesn't work well. The company knows this, they know most won't take out a warranty for such a cheap item. I did, which had them worried so they quickly canceled/refunded it once they knew I had an issue with the chair and would want to use this warranty for a refund.BUYER BEWARE",5,NA
"29","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","JPL","Reviewed in the United States on May 7, 2022","The most bang for the buck!","I've had it for a couple months now and there's a crack in the left armrest rubber. Overall 5 for design and style, comfort. But dropped 2 star due to this durability issue. Should be a year or so before things start to fall apart. Do not buy if looking for long term satisfaction.",1,NA
"30","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","JAK","Reviewed in the United States on March 16, 2024","","Well engineered and good quality. First delivery packed with an inoperative lift cylinder. Toll-free help number answered promptly with English-speaking person, a rarity these days. They provided a new working cylinder no charge also delivered promptly. Final assembly works as advertised and is in my opinion a good value.",3,NA
"31","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Richard VanTreuren","Reviewed in Mexico on October 17, 2023","","Muy buena calidad y buen servicio",5,NA
"32","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Kennia","Reviewed in the United Kingdom on April 29, 2024","Perfect starter chair for gamers!","",5,NA
"33","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Kennia","Reviewed in the United Kingdom on January 29, 2024","","The quality is super nice it’s comfortable was a little hard to setup but other than that perfect",5,NA
"34","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Kevin  Faunch","Reviewed in the United Kingdom on October 23, 2023","","This gaming chair is just what I needed. Very comfortable and a great design.",5,NA
"35","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Sal","Reviewed in the United Kingdom on September 20, 2023","Great Chair - Comfortable and Easy to Assemble!","Unfortunately the instructions had some errors for example they referred to screw (N) however N was the head rest so had to eliminate where other screws would go to determine which to use.  Also when connecting the arm, the instructions had the screws the wrong way round which resulted in some damage to the arm rest where the screws poked through.  Disappointing as I paid a lot for a chair that is now damaged. Other than the assembly issues, the chair itself is great.  It's very sturdy and I love the footrest and recline functions.",5,NA
"36","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Andypandy",NA,"","In summary, thank god for Amazon customer service as their customer service does not seem to respond.Very hard to assemble and confusing instructions but got over it. The chair, unfortunately, slides down. I don't know if it is underspec'd gas lift or what but it is not great. And comfort wise, it's fine.Stay away from it.",4,NA
"37","GamingChair","AA Products Gaming Chair High Back Ergonomic Computer","Dalen Kambur",NA,"",NA,1,NA
"38","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Amazon Customer","Reviewed in the United States on November 7, 2024","","This was not only an easy chair to put together but it is solid and feels great, love the finish and the colors look great, like I said just a few screws took me less than 10 min to build it, and again feels super solid, very happy with it.",5,NA
"39","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Jasonandkristidavis","Reviewed in the United States on November 2, 2024","","When the chair came it was easy to assemble. Nice large chair but fits great in a small office. Looks high-end very supportive with back and neck pillows. Very comfortable for hours of playing after looking at all the reviews this one was definitely a good choice.",5,NA
"40","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Prewar Mangold","Reviewed in the United States on April 23, 2024","Love it so far","This chair is seriously comfy. The ergonomic design is on point, and the footrest is a game-changer (pun intended). Whether you're gaming or working, you'll appreciate the support it provides.The reclining feature is also a nice touch. Being able to adjust the angle is great for preventing stiffness during long sessions. And the swivel and rocker functions? Super convenient.Now, onto durability. While the chair feels solid overall, there are a few areas that could be improved. Some users have reported issues with the armrests feeling a bit wobbly, and the fabric can be prone to wear and tear over time.And let's talk about that navy blue color. It's stylish, sure, but it might not be to everyone's taste. Personally, I love it, but I can see how some people might prefer something a bit more neutral.Overall, I'd give the GTRACING Footrest, Ergonomic Computer Game Desk, Reclining Gamer Chair a solid 4 out of 5 stars. It's comfy, supportive, and built to last, but it's not without its minor flaws. If you're in the market for a gaming chair, it's definitely worth considering.",4,NA
"41","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","DomS","Reviewed in the United States on November 25, 2024","","Best chair I’ve had by far for the price. Decent size. Height was perfect for my desk. Pretty stable for reclining. It does as the ad says.",5,NA
"42","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","RICHARD RITCH SR","Reviewed in the United States on November 17, 2024","","I liked everything this chair, and the accessories it's steady at the same time it comfortable in all positions, this is the 2nd time I bought this chair, I bought the first one for my wife,she's in luv w/it.",5,NA
"43","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Casey W.","Reviewed in the United States on October 20, 2024","Great chair for the price","The chair arrived packaged nicely with all the tools required for assembly. Instructions were easy to follow, and it took maybe 20 minutes to get fully assembled. The chair functioned perdectly after assembly, and I have to say this chair is certainly worth the money.On pure aesthetics, this chair is a 10! The lumbar support is perfect and easy to adjust (you just slide ot up/down to where you need it. The adjustabke height on the arm rests has a large range, and easily adjusta low enough to get under my desk. The heavy duty weight rating is perfect for a 250lb guy.The only problem i have is the comfort. For a young man or a light-weight person it will be fine, but the seat just isnt made for a heavy older man who sits behind a desk for 12 hours a day. My rear end gets sore after a couple of hours and i have to use a cushion on the seat for some relief.",3,NA
"44","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Esther","Reviewed in the United States on October 24, 2024","","I have an older model of this GTracing chair, so when my son requested a gaming chair and purple theme, I just purchased a newer version of what I currently have.These chairs are pretty great for the price and the newer model seems to have a thinner back design.My son absolutely adores the chair, so I'm happy. I do wish the armrests were a bit more controlled and that the pullout foot lounger seems cheap and hard to move around.Overall a great chair that can last. I've had mine cor a few years now and it didn't show signs of aging until recently (after owning this chair for approx. 4 yrs).",5,NA
"45","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Esther","Reviewed in the United States on October 28, 2024","","Chair is comfortable and seemingly pretty sturdy. The directions are VERY unclear on how to build the chair and I don’t like that the arm rests don’t lock into place and easily move if bumped. Otherwise it’s perfect and so far a good value. Hopefully it is well built and lasts long.",5,NA
"46","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Magic’s lady",NA,"Super comfy chair",NA,4,NA
"47","GamingChair","GTRACING Gaming Chair with Footrest, Ergonomic Computer","Magic’s lady",NA,"",NA,4,NA
